url,titlu,autor,imagine,pret,"pret vechi","id extern"
"Word 2007, ghid de utilizare - Augustin Prodan, Florin Gorunescu",https://cdn4.libris.ro/img/pozeprod/364/363299-1-small-1.jpg,363299
"Sisteme Informatice Geografice (Gis) - George Dimitriu",https://cdn4.libris.ro/img/pozeprod/315/314572-1-small-1.jpg,314572
"Utilizarea automatelor programabile in controlul proceselor - Ioan Margineanu",https://cdn4.libris.ro/img/pozeprod/371/370996-1-small-1.jpg,370996
"Calculatorul in trei timpi - Mircea Badut",https://cdn4.libris.ro/img/pozeprod/24283/24282405-1-small-1.jpg,24282405
"Computer si internet  fara profesor vol. 3: Internetul: Incepeti navigarea",https://cdn4.libris.ro/img/pozeprod/373/372037-1-small-1.jpg,372037
"Colectii de date - Valeriu Iorga",https://cdn4.libris.ro/img/pozeprod/566/565852-1-small-1.jpg,565852
"Data mining: Modele predictive si de clasificare - Smaranda Belciug, Marina Gorunescu",https://cdn4.libris.ro/img/pozeprod/572/571379-1-small-1.jpg,571379
"Securitatea cibernetica: provocari si perspective in educatie - Ioan-Cosmin Mihai, Costel Ciuchi, Gabriel Petrica",https://cdn4.libris.ro/img/pozeprod/24258/24257156-1-small-1.jpg,24257156
"Informatica si TIC - Alina Gabriela Boca, Carmen Popescu, Maria Nita, Adrian Nita",https://cdn4.libris.ro/img/pozeprod/10750/10749543-1-small-1.jpg,10749543
"Prelucrarea digitala a semnalelor - Radu Zaciu",https://cdn4.libris.ro/img/pozeprod/315/314530-1-small-1.jpg,314530
"Programarea algoritmilor. Aplicatii in pascal si C/C++ - Manuela Coconea, Cristina Luca",https://cdn4.libris.ro/img/pozeprod/315/314533-1-small-1.jpg,314533
"Microsoft Windows Vista - Shelley O'Hara, Ron Mansfield",https://cdn4.libris.ro/img/pozeprod/322/321634-1-small-1.jpg,321634
"Programarea matematica folosind Ms Excel solver, Management Scientist, Matlab - Moise Cocan",https://cdn4.libris.ro/img/pozeprod/315/314581-1-small-1.jpg,314581
"Data Mining Concepte, Modele Si Tehnici - Florin Gorunescu",https://cdn4.libris.ro/img/pozeprod/315/314554-1-small-1.jpg,314554
"Microsoft Windows Vista - Paul Mcfedries",https://cdn4.libris.ro/img/pozeprod/315/314723-1-small-1.jpg,314723
"Primii pasi in lumea calculatoarelor - Marius Tomescu",https://cdn4.libris.ro/img/pozeprod/351/350634-1-small-1.jpg,350634
"Instrumente web 2.0 utilizate in educatie - Traian Anghel",https://cdn4.libris.ro/img/pozeprod/351/350636-1-small-1.jpg,350636
"Programare concurenta si paralel-distribuita in Java - Ernest Scheiber",https://cdn4.libris.ro/img/pozeprod/315/314570-1-small-1.jpg,314570
"qOS in retelele ip multimedia - Tatiana Radulescu",https://cdn4.libris.ro/img/pozeprod/315/314571-1-small-1.jpg,314571
"Dezvoltarea de software in context CMMI - Mariana Mocanu",https://cdn4.libris.ro/img/pozeprod/315/314573-1-small-1.jpg,314573
"Dezvoltarea rapida a aplicatiilor cu Visual Basic - Bazil Parv",https://cdn4.libris.ro/img/pozeprod/320/319132-1-small-1.jpg,319132
"Oracle  vol. 1 partea i + partea ii",https://cdn4.libris.ro/img/pozeprod/360/359208-1-small-1.jpg,359208
"Tehnici De Data Mining Rezolvate In Spss Clementine - Nicoleta Petcu",https://cdn4.libris.ro/img/pozeprod/368/367651-1-small-1.jpg,367651
"Informatica Juridica Si Drept Informatic - Ioana Vasiu, Lucian Vasiu",https://cdn4.libris.ro/img/pozeprod/368/367652-1-small-1.jpg,367652
"Limbajele C Si C++ Pentru Incepatori Vol. Iv Probleme De Optimizare Si Grafica - Liviu Negrescu",https://cdn4.libris.ro/img/pozeprod/355/354400-1-small-1.jpg,354400
"Sisteme multiagent - Dan Floroian",https://cdn4.libris.ro/img/pozeprod/355/354415-1-small-1.jpg,354415
"Ingineria sistemelor soft reale. Provocari si metode de abordare - Dorin Bocu",https://cdn4.libris.ro/img/pozeprod/315/314547-1-small-1.jpg,314547
"Limbajul C# pentru incepatori. Vol.3 - Liviu Negrescu, Lavinia Negrescu",https://cdn4.libris.ro/img/pozeprod/315/314549-1-small-1.jpg,314549
